League,Team,Player,Recent_Matches,Recent_Minutes,Recent_Goals,Recent_Assists,Recent_Yellow_Cards,Recent_Red_Cards,Recent_xG,Recent_xA,Recent_Shots,Recent_Shots_On_Target,Recent_Passes_Completed,Recent_Tackles,Recent_Interceptions,Recent_Fouls
Bundesliga,Eint Frankfurt,Niels Nkounkou,12,382,0,0,1,0,0.2,0.0,0,0,0,10,7,5
Bundesliga,Eint Frankfurt,Mahmoud Dahoud,9,364,1,1,2,0,0.5,0.0,0,0,0,4,2,10
Bundesliga,Eint Frankfurt,Junior Dina Ebimbe,7,293,0,1,0,0,0.9,0.0,0,0,0,2,7,10
Bundesliga,Eint Frankfurt,Michy Batshuayi,8,253,2,0,2,0,0.8,0.0,0,0,0,1,1,4
Bundesliga,Eint Frankfurt,Igor Matanovic,16,312,1,0,0,0,1.1,0.0,0,0,0,0,1,6
Bundesliga,Eint Frankfurt,Elye Wahi,7,194,0,0,1,0,1.3,0.0,0,0,0,0,0,2
Bundesliga,Eint Frankfurt,Aurele Amenda,7,88,0,0,1,0,0.0,0.0,0,0,0,0,1,3
Bundesliga,Eint Frankfurt,Timothy Chandler,3,24,0,0,0,0,0.0,0.0,0,0,0,0,3,0
Bundesliga,Eint Frankfurt,Eba Bekir Is,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Eint Frankfurt,Noah Fenyő,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Eint Frankfurt,Jens Grahl,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Eint Frankfurt,Amil Siljević,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Freiburg,Ritsu Doan,32,2683,9,7,2,0,6.2,0.0,0,0,0,39,14,26
Bundesliga,Freiburg,Maximilian Eggestein,31,2665,2,0,4,0,1.8,0.0,0,0,0,29,36,19
Bundesliga,Freiburg,Philipp Lienhart,30,2590,1,0,4,0,0.5,0.0,0,0,0,13,35,19
Bundesliga,Freiburg,Vincenzo Grifo,32,2267,8,10,2,0,7.9,0.0,0,0,0,19,8,12
Bundesliga,Freiburg,Christian Günter,27,2282,2,2,0,0,0.8,0.0,0,0,0,21,8,13
Bundesliga,Freiburg,Matthias Ginter,30,2381,2,0,5,0,2.7,0.0,0,0,0,17,18,12
Bundesliga,Freiburg,Patrick Osterhage,29,2177,1,0,6,1,1.6,0.0,0,0,0,28,18,25
Bundesliga,Freiburg,Noah Atubolu,24,2127,0,0,2,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Freiburg,Lukas Kübler,26,1803,5,1,5,0,2.7,0.0,0,0,0,21,50,23
Bundesliga,Freiburg,Lucas Höler,29,1732,5,4,3,0,7.2,0.0,0,0,0,21,7,28
Bundesliga,Freiburg,Junior Adamu,23,1383,2,1,5,1,5.0,0.0,0,0,0,3,12,34
Bundesliga,Freiburg,Eren Dinkçi,23,1196,0,3,1,0,1.1,0.0,0,0,0,13,7,9
Bundesliga,Freiburg,Max Rosenfelder,23,1108,1,0,1,0,0.4,0.0,0,0,0,16,7,8
Bundesliga,Freiburg,Merlin Röhl,18,956,0,1,2,0,0.8,0.0,0,0,0,10,5,21
Bundesliga,Freiburg,Kiliann Sildillia,20,800,2,0,2,0,0.5,0.0,0,0,0,10,11,10
Bundesliga,Freiburg,Florian Müller,9,753,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Freiburg,Nicolas Höfler,19,793,0,0,3,0,0.2,0.0,0,0,0,23,14,11
Bundesliga,Freiburg,Michael Gregoritsch,19,622,2,1,2,0,1.8,0.0,0,0,0,2,0,6
Bundesliga,Freiburg,Jordy Makengo,17,582,0,0,1,0,0.0,0.0,0,0,0,8,6,5
Bundesliga,Freiburg,Johan Manzambi,9,209,1,1,2,0,0.9,0.0,0,0,0,2,2,4
Bundesliga,Freiburg,Jan-Niklas Beste,12,212,0,1,0,0,0.9,0.0,0,0,0,1,1,3
Bundesliga,Freiburg,Florent Muslija,9,168,0,0,0,0,0.3,0.0,0,0,0,4,1,0
Bundesliga,Freiburg,Noah Weißhaupt,3,80,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Bundesliga,Freiburg,Roland Sallai,2,46,0,0,0,0,0.1,0.0,0,0,0,1,1,0
Bundesliga,Freiburg,Ifechukwu Ogbus,2,19,0,0,0,0,0.0,0.0,0,0,0,1,1,1
Bundesliga,Freiburg,Maximilian Philipp,2,17,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Freiburg,Jannik Huth,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Freiburg,Kenneth Schmidt,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Freiburg,Yann Sturm,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Gregor Kobel,30,2700,0,0,1,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Serhou Guirassy,28,2424,19,4,4,0,21.1,0.0,0,0,0,5,4,15
Bundesliga,Dortmund,Pascal Groß,29,2246,0,8,4,1,2.4,0.0,0,0,0,28,9,16
Bundesliga,Dortmund,Julian Brandt,28,2133,4,8,1,0,4.2,0.0,0,0,0,10,14,6
Bundesliga,Dortmund,Julian Ryerson,27,2083,1,3,6,1,0.5,0.0,0,0,0,27,18,31
Bundesliga,Dortmund,Emre Can,29,2076,3,0,4,1,2.0,0.0,0,0,0,28,20,24
Bundesliga,Dortmund,Nico Schlotterbeck,23,1982,0,4,7,2,1.3,0.0,0,0,0,24,22,18
Bundesliga,Dortmund,Ramy Bensebaini,29,1842,1,6,6,0,1.2,0.0,0,0,0,21,27,26
Bundesliga,Dortmund,Jamie Gittens,30,1766,8,3,3,0,3.6,0.0,0,0,0,19,10,25
Bundesliga,Dortmund,Waldemar Anton,24,1769,2,2,4,0,1.7,0.0,0,0,0,21,28,19
Bundesliga,Dortmund,Maximilian Beier,29,1591,8,5,2,0,7.7,0.0,0,0,0,16,7,17
Bundesliga,Dortmund,Marcel Sabitzer,24,1481,0,0,2,0,1.6,0.0,0,0,0,17,10,9
Bundesliga,Dortmund,Felix Nmecha,24,1386,3,1,2,0,0.9,0.0,0,0,0,22,22,19
Bundesliga,Dortmund,Karim Adeyemi,23,1290,6,5,3,0,5.0,0.0,0,0,0,14,6,24
Bundesliga,Dortmund,Niklas Süle,13,885,0,0,1,0,0.6,0.0,0,0,0,9,4,4
Bundesliga,Dortmund,Yan Couto,20,891,0,0,5,0,0.3,0.0,0,0,0,16,9,12
Bundesliga,Dortmund,Donyell Malen,14,614,3,0,1,0,2.9,0.0,0,0,0,0,3,2
Bundesliga,Dortmund,Daniel Svensson,10,601,1,2,0,0,0.7,0.0,0,0,0,7,4,4
Bundesliga,Dortmund,Salih Özcan,10,382,0,0,0,0,0.3,0.0,0,0,0,7,11,11
Bundesliga,Dortmund,Gio Reyna,15,338,2,0,3,0,0.2,0.0,0,0,0,0,0,8
Bundesliga,Dortmund,Julien Duranville,11,277,0,0,3,0,0.2,0.0,0,0,0,0,0,10
Bundesliga,Dortmund,Alexander Meyer,2,180,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Carney Chukwuemeka,9,233,1,0,1,0,0.6,0.0,0,0,0,5,1,3
Bundesliga,Dortmund,Almugera Kabar,5,137,0,0,2,1,0.0,0.0,0,0,0,3,1,2
Bundesliga,Dortmund,Yannik Lührs,3,127,0,0,0,0,0.0,0.0,0,0,0,1,2,2
Bundesliga,Dortmund,Ayman Azhil,1,24,0,0,1,0,0.0,0.0,0,0,0,1,0,2
Bundesliga,Dortmund,Cole Campbell,4,22,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Bundesliga,Dortmund,Kjell-Arik Wätjen,2,16,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Rodney Elongo-Yombo,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Sébastien Haller,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Niklas Jessen,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,David Lelle,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Marcel Lotka,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Filippo Mane,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Dortmund,Jordi Paulina,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Benjamin Šeško,31,2308,13,5,2,1,10.0,0.0,0,0,0,3,5,26
Bundesliga,RB Leipzig,Péter Gulácsi,28,2451,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Loïs Openda,31,2371,9,5,5,1,9.0,0.0,0,0,0,4,5,29
Bundesliga,RB Leipzig,Willi Orban,25,2222,5,0,4,2,4.0,0.0,0,0,0,21,21,23
Bundesliga,RB Leipzig,Xavi Simons,23,1970,9,6,5,0,3.9,0.0,0,0,0,18,12,24
Bundesliga,RB Leipzig,David Raum,21,1693,1,5,5,0,0.5,0.0,0,0,0,27,9,21
Bundesliga,RB Leipzig,Lukas Klostermann,27,1748,1,0,4,0,0.3,0.0,0,0,0,14,24,12
Bundesliga,RB Leipzig,Nicolas Seiwald,28,1904,0,0,2,0,0.1,0.0,0,0,0,29,29,23
Bundesliga,RB Leipzig,Christoph Baumgartner,29,1518,2,1,5,0,4.2,0.0,0,0,0,27,12,41
Bundesliga,RB Leipzig,Kevin Kampl,25,1503,1,0,5,0,0.8,0.0,0,0,0,18,23,20
Bundesliga,RB Leipzig,Castello Lukeba,22,1487,0,0,2,0,0.4,0.0,0,0,0,17,16,10
Bundesliga,RB Leipzig,Lutsharel Geertruida,23,1467,1,0,2,0,1.1,0.0,0,0,0,24,16,17
Bundesliga,RB Leipzig,Arthur Vermeeren,26,1410,0,2,6,0,0.3,0.0,0,0,0,17,22,19
Bundesliga,RB Leipzig,Amadou Haidara,28,1320,0,1,7,0,1.4,0.0,0,0,0,17,18,23
Bundesliga,RB Leipzig,Antonio Nusa,23,1460,3,3,0,0,1.6,0.0,0,0,0,17,8,14
Bundesliga,RB Leipzig,Ridle Baku,17,1173,1,2,1,0,1.2,0.0,0,0,0,18,7,12
Bundesliga,RB Leipzig,El Chadaille Bitshiabu,19,950,0,0,2,1,0.3,0.0,0,0,0,16,11,7
Bundesliga,RB Leipzig,Benjamin Henrichs,15,935,0,2,3,0,0.5,0.0,0,0,0,16,15,13
Bundesliga,RB Leipzig,Kosta Nedeljković,9,389,0,0,0,0,0.5,0.0,0,0,0,7,1,6
Bundesliga,RB Leipzig,Maarten Vandevoordt,6,429,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Yussuf Poulsen,20,336,2,0,1,0,2.5,0.0,0,0,0,5,0,5
Bundesliga,RB Leipzig,Xaver Schlager,4,181,0,0,1,0,0.1,0.0,0,0,0,2,0,4
Bundesliga,RB Leipzig,Mohamed Simakan,1,54,0,0,0,0,0.0,0.0,0,0,0,0,2,0
Bundesliga,RB Leipzig,André Silva,8,132,1,2,0,0,1.3,0.0,0,0,0,1,1,0
Bundesliga,RB Leipzig,Tidiam Gomis,6,82,0,1,1,0,0.2,0.0,0,0,0,0,1,2
Bundesliga,RB Leipzig,Assan Ouedraogo,3,50,0,0,0,0,0.1,0.0,0,0,0,0,0,1
Bundesliga,RB Leipzig,Elif Elmas,2,44,0,0,1,0,0.3,0.0,0,0,0,1,0,2
Bundesliga,RB Leipzig,Viggo Gebel,1,14,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Faik Sakar,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Nuha Jatta,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Jonathan Norbye,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Robert Ramsak,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Lionel Voufack,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,RB Leipzig,Leopold Zingerle,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Mainz 05,Kaishu Sano,32,2863,0,0,3,0,0.8,0.0,0,0,0,34,59,15
Bundesliga,Mainz 05,Robin Zentner,31,2790,0,0,3,0,0.0,0.0,0,0,0,1,0,1
Bundesliga,Mainz 05,Anthony Caci,31,2525,1,7,6,0,3.1,0.0,0,0,0,39,23,34
Bundesliga,Mainz 05,Phillipp Mwene,30,2461,0,4,7,0,1.2,0.0,0,0,0,26,24,24
Bundesliga,Mainz 05,Lee Jae-sung,31,2501,7,5,4,0,5.2,0.0,0,0,0,21,34,22
Bundesliga,Mainz 05,Nadiem Amiri,28,2295,6,4,9,2,4.8,0.0,0,0,0,21,16,44
Bundesliga,Mainz 05,Dominik Kohr,28,2295,2,0,11,1,1.6,0.0,0,0,0,46,42,46
Bundesliga,Mainz 05,Jonathan Burkardt,27,1931,16,2,0,0,13.2,0.0,0,0,0,7,1,21
Bundesliga,Mainz 05,Paul Nebel,29,2165,8,3,5,1,4.5,0.0,0,0,0,22,12,34
Bundesliga,Mainz 05,Danny da Costa,23,1826,0,1,0,0,0.1,0.0,0,0,0,22,24,15
Bundesliga,Mainz 05,Moritz Jenz,19,1600,0,0,4,0,1.6,0.0,0,0,0,20,30,27
Bundesliga,Mainz 05,Stefan Bell,16,1259,0,1,3,0,0.7,0.0,0,0,0,10,25,22
Bundesliga,Mainz 05,Andreas Hanche-Olsen,20,1104,1,1,3,1,0.6,0.0,0,0,0,11,9,17
Bundesliga,Mainz 05,Nelson Weiper,21,702,3,1,2,0,4.1,0.0,0,0,0,4,2,19
Bundesliga,Mainz 05,Maxim Leitsch,14,674,1,0,2,0,1.2,0.0,0,0,0,4,10,10
Bundesliga,Mainz 05,Armindo Sieb,27,762,2,2,2,0,2.8,0.0,0,0,0,4,1,13
Bundesliga,Mainz 05,Hong Hyunseok,21,499,0,1,0,0,0.5,0.0,0,0,0,3,7,3
Bundesliga,Mainz 05,Silvan Widmer,25,470,0,1,3,0,0.1,0.0,0,0,0,5,5,5
Bundesliga,Mainz 05,Nikolas Veratschnig,13,340,0,0,1,0,0.2,0.0,0,0,0,6,4,8
Bundesliga,Mainz 05,Karim Onisiwo,6,110,0,0,0,0,0.1,0.0,0,0,0,1,0,3
Bundesliga,Mainz 05,Lasse Rieß,1,90,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Mainz 05,Arnaud Nordin,6,80,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Bundesliga,Mainz 05,Aymen Barkok,4,73,0,0,0,0,0.0,0.0,0,0,0,1,2,2
Bundesliga,Mainz 05,Lennard Maloney,3,24,0,0,1,0,0.0,0.0,0,0,0,0,0,2
Bundesliga,Mainz 05,Gabriel Vidovic,1,4,0,0,0,0,0.1,0.0,0,0,0,0,0,0
Bundesliga,Mainz 05,Daniel Batz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Mainz 05,Daniel Gleiber,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Mainz 05,Marco Richter,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Michael Zetterer,32,2880,0,0,2,0,0.0,0.0,0,0,0,0,1,0
Bundesliga,Werder Bremen,Mitchell Weiser,30,2691,5,8,9,1,5.4,0.0,0,0,0,37,21,29
Bundesliga,Werder Bremen,Romano Schmid,30,2654,4,4,4,0,3.3,0.0,0,0,0,23,11,27
Bundesliga,Werder Bremen,Senne Lynen,30,2559,0,1,9,0,1.0,0.0,0,0,0,37,62,34
Bundesliga,Werder Bremen,Marvin Ducksch,30,2244,7,7,3,0,9.3,0.0,0,0,0,7,8,6
Bundesliga,Werder Bremen,Jens Stage,26,2043,9,5,9,0,6.5,0.0,0,0,0,26,17,36
Bundesliga,Werder Bremen,Marco Friedl,24,1981,0,0,9,2,0.5,0.0,0,0,0,38,32,24
Bundesliga,Werder Bremen,Niklas Stark,24,1926,0,1,6,1,1.1,0.0,0,0,0,21,32,27
Bundesliga,Werder Bremen,Anthony Jung,27,1892,0,0,1,0,0.0,0.0,0,0,0,22,25,9
Bundesliga,Werder Bremen,Felix Agu,20,1602,3,0,1,0,1.0,0.0,0,0,0,13,18,11
Bundesliga,Werder Bremen,Amos Pieper,21,1324,0,0,2,0,0.3,0.0,0,0,0,16,22,9
Bundesliga,Werder Bremen,Derrick Köhn,25,1313,2,2,2,0,0.7,0.0,0,0,0,10,9,14
Bundesliga,Werder Bremen,Marco Grüll,28,1098,6,1,1,0,4.0,0.0,0,0,0,7,3,22
Bundesliga,Werder Bremen,Miloš Veljković,14,1029,0,1,1,0,0.6,0.0,0,0,0,5,2,5
Bundesliga,Werder Bremen,Leonardo Bittencourt,25,957,2,1,3,0,1.6,0.0,0,0,0,9,14,13
Bundesliga,Werder Bremen,Justin Njinmah,24,930,3,2,1,0,3.5,0.0,0,0,0,2,3,7
Bundesliga,Werder Bremen,Oliver Burke,24,829,5,0,4,0,3.6,0.0,0,0,0,4,2,12
Bundesliga,Werder Bremen,Julián Malatini,10,454,1,1,1,0,0.2,0.0,0,0,0,9,7,9
Bundesliga,Werder Bremen,André Silva,7,375,1,0,1,0,2.6,0.0,0,0,0,2,0,4
Bundesliga,Werder Bremen,Issa Kaboré,9,308,0,0,0,0,0.7,0.0,0,0,0,4,2,4
Bundesliga,Werder Bremen,Keke Maximilian Topp,18,246,1,2,1,0,0.8,0.0,0,0,0,1,1,8
Bundesliga,Werder Bremen,Skelly Alvero,12,236,0,0,1,0,0.0,0.0,0,0,0,6,2,7
Bundesliga,Werder Bremen,Olivier Deman,9,67,0,0,1,0,0.0,0.0,0,0,0,3,3,1
Bundesliga,Werder Bremen,Wesley Adeh,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Mio Backhaus,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Abdoul Coulibaly,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Patrice Čović,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Isak Hansen-Aarøen,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Markus Kolke,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Abdenego Nankishi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Mick Schmetgens,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Werder Bremen,Maik Łukowicz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Gladbach,Julian Weigl,31,2701,0,2,7,0,0.7,0.0,0,0,0,23,46,22
Bundesliga,Gladbach,Ko Itakura,30,2700,3,0,5,0,1.6,0.0,0,0,0,29,25,27
Bundesliga,Gladbach,Tim Kleindienst,30,2647,16,7,5,1,13.4,0.0,0,0,0,14,11,73
Bundesliga,Gladbach,Joe Scally,30,2509,0,0,6,0,0.4,0.0,0,0,0,30,16,23
Bundesliga,Gladbach,Robin Hack,31,2031,4,7,4,0,5.1,0.0,0,0,0,15,9,18
Bundesliga,Gladbach,Nico Elvedi,23,2000,1,1,1,0,2.0,0.0,0,0,0,23,29,9
Bundesliga,Gladbach,Alassane Pléa,28,1797,11,4,3,0,7.1,0.0,0,0,0,3,2,17
Bundesliga,Gladbach,Lukas Ullrich,24,1723,1,2,4,0,0.9,0.0,0,0,0,13,19,21
Bundesliga,Gladbach,Rocco Reitz,25,1666,2,1,1,0,1.5,0.0,0,0,0,21,45,18
Bundesliga,Gladbach,Moritz Nicolas,19,1639,0,0,0,0,0.0,0.0,0,0,0,0,1,0
Bundesliga,Gladbach,Kevin Stöger,29,1512,3,3,3,0,3.4,0.0,0,0,0,21,15,20
Bundesliga,Gladbach,Franck Honorat,17,1282,4,7,0,0,4.5,0.0,0,0,0,6,4,6
Bundesliga,Gladbach,Philipp Sander,25,1259,1,0,2,0,1.0,0.0,0,0,0,16,21,16
Bundesliga,Gladbach,Marvin Friedrich,22,989,0,1,0,0,0.4,0.0,0,0,0,9,5,5
Bundesliga,Gladbach,Nathan N'Goumou,19,828,2,1,0,0,1.9,0.0,0,0,0,11,4,7
Bundesliga,Gladbach,Jonas Omlin,10,798,0,0,0,1,0.0,0.0,0,0,0,0,0,1
Bundesliga,Gladbach,Luca Netz,24,969,0,2,2,0,0.2,0.0,0,0,0,14,10,8
Bundesliga,Gladbach,Tomáš Čvančara,26,793,2,0,5,1,3.2,0.0,0,0,0,1,5,11
Bundesliga,Gladbach,Stefan Lainer,19,601,1,0,2,0,0.2,0.0,0,0,0,11,10,9
Bundesliga,Gladbach,Tiago Cardoso,5,380,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Gladbach,Florian Neuhaus,16,366,0,1,1,0,0.6,0.0,0,0,0,3,6,4
Bundesliga,Gladbach,Fabio Chiarodia,15,289,1,0,0,0,0.2,0.0,0,0,0,3,7,6
Bundesliga,Gladbach,Tobias Sippel,1,59,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Gladbach,Shiō Fukuda,5,51,1,0,0,0,0.3,0.0,0,0,0,0,0,2
Bundesliga,Gladbach,Grant Ranos,2,20,0,0,1,0,0.0,0.0,0,0,0,0,0,1
Bundesliga,Gladbach,Noah Pesch,1,6,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Bundesliga,Gladbach,Veit Stange,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Gladbach,Niklas Swider,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Stuttgart,Alexander Nübel,32,2880,0,1,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Stuttgart,Angelo Stiller,31,2726,1,8,6,0,1.8,0.0,0,0,0,27,25,21
Bundesliga,Stuttgart,Atakan Karazor,30,2438,1,4,10,1,1.6,0.0,0,0,0,27,27,35
Bundesliga,Stuttgart,Maximilian Mittelstädt,29,2312,1,6,5,0,0.8,0.0,0,0,0,53,43,24
Bundesliga,Stuttgart,Julian Chabot,29,2089,3,1,11,1,1.9,0.0,0,0,0,21,35,34
Bundesliga,Stuttgart,Chris Führich,31,1868,2,2,1,0,2.8,0.0,0,0,0,8,6,7
Bundesliga,Stuttgart,Enzo Millot,27,1718,5,4,8,0,7.2,0.0,0,0,0,12,11,22
Bundesliga,Stuttgart,Ermedin Demirović,32,1806,13,1,2,0,12.7,0.0,0,0,0,6,3,23
Bundesliga,Stuttgart,Jamie Leweling,25,1532,2,2,4,0,1.1,0.0,0,0,0,6,10,17
Bundesliga,Stuttgart,Josha Vagnoman,24,1728,1,1,4,0,1.4,0.0,0,0,0,12,12,17
Bundesliga,Stuttgart,Deniz Undav,25,1546,8,2,4,0,9.9,0.0,0,0,0,9,3,24
Bundesliga,Stuttgart,Nick Woltemade,26,1449,10,2,5,1,9.1,0.0,0,0,0,6,1,23
Bundesliga,Stuttgart,Anthony Rouault,18,1212,1,0,1,0,0.5,0.0,0,0,0,11,19,18
Bundesliga,Stuttgart,Leonidas Stergiou,12,852,1,2,0,1,1.1,0.0,0,0,0,13,14,6
Bundesliga,Stuttgart,Ramon Hendriks,24,1064,0,1,3,0,0.6,0.0,0,0,0,7,17,10
Bundesliga,Stuttgart,Fabian Rieder,21,867,1,3,1,0,1.4,0.0,0,0,0,14,10,14
Bundesliga,Stuttgart,Finn Jeltsch,10,740,0,0,2,0,0.1,0.0,0,0,0,13,11,7
Bundesliga,Stuttgart,Anrie Chase,12,734,0,0,1,0,0.1,0.0,0,0,0,4,9,12
Bundesliga,Stuttgart,Ameen Al-Dakhil,7,432,0,0,0,1,0.1,0.0,0,0,0,6,9,4
Bundesliga,Stuttgart,Jacob Bruun Larsen,14,407,1,0,1,0,0.4,0.0,0,0,0,1,1,2
Bundesliga,Stuttgart,El Bilal Touré,12,356,2,1,0,0,1.6,0.0,0,0,0,1,0,9
Bundesliga,Stuttgart,Pascal Stenzel,9,216,0,0,0,0,0.3,0.0,0,0,0,0,2,3
Bundesliga,Stuttgart,Yannik Keitel,10,252,0,0,1,0,0.4,0.0,0,0,0,6,4,2
Bundesliga,Stuttgart,Luca Jaquez,3,113,0,0,0,0,0.0,0.0,0,0,0,0,1,2
Bundesliga,Stuttgart,Frans Krätzig,1,56,0,0,0,0,0.0,0.0,0,0,0,1,0,1
Bundesliga,Stuttgart,Justin Diehl,6,104,1,0,0,0,1.0,0.0,0,0,0,0,0,2
Bundesliga,Stuttgart,Dan-Axel Zagadou,2,29,0,0,1,0,0.0,0.0,0,0,0,0,1,1
Bundesliga,Stuttgart,Jarzinho Malanga,1,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Stuttgart,Fabian Bredlow,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Stuttgart,Stefan Drljača,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Stuttgart,Silas Katompa,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Augsburg,Jeffrey Gouweleeuw,31,2764,1,4,9,0,1.4,0.0,0,0,0,25,33,21
Bundesliga,Augsburg,Dimitris Giannoulis,29,2470,1,4,7,0,1.1,0.0,0,0,0,30,43,17
Bundesliga,Augsburg,Frank Onyeka,29,2426,0,1,8,0,1.4,0.0,0,0,0,45,36,46
Bundesliga,Augsburg,Marius Wolf,31,2086,1,3,2,0,0.7,0.0,0,0,0,16,23,19
Bundesliga,Augsburg,Chrislain Matsima,28,2371,1,0,4,0,1.8,0.0,0,0,0,18,50,9
Bundesliga,Augsburg,Kristijan Jakić,29,2126,0,1,2,0,0.7,0.0,0,0,0,21,28,21
Bundesliga,Augsburg,Alexis Claude-Maurice,26,1977,9,2,4,0,4.2,0.0,0,0,0,24,15,26
Bundesliga,Augsburg,Elvis Rexhbeçaj,25,1765,1,1,8,0,1.4,0.0,0,0,0,19,16,13
Bundesliga,Augsburg,Samuel Essende,29,1626,7,2,4,1,4.2,0.0,0,0,0,6,0,43
Bundesliga,Augsburg,Phillip Tietz,32,1580,6,2,4,0,5.7,0.0,0,0,0,6,5,34
Bundesliga,Augsburg,Finn Dahmen,17,1530,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Augsburg,Nediljko Labrović,15,1350,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Augsburg,Keven Schlotterbeck,18,1297,3,1,4,1,0.8,0.0,0,0,0,17,15,10
Bundesliga,Augsburg,Cedric Zesiger,13,1053,0,2,7,1,0.7,0.0,0,0,0,5,20,14
Bundesliga,Augsburg,Fredrik Jensen,19,751,0,0,0,0,0.6,0.0,0,0,0,6,4,5
Bundesliga,Augsburg,Maximilian Bauer,11,658,0,0,1,0,0.2,0.0,0,0,0,8,6,7
Bundesliga,Augsburg,Arne Maier,26,873,0,0,0,1,1.5,0.0,0,0,0,6,4,9
Bundesliga,Augsburg,Henri Koudossou,20,715,0,0,1,0,0.1,0.0,0,0,0,10,14,6
Bundesliga,Augsburg,Mert Kömür,18,527,2,1,1,0,1.1,0.0,0,0,0,2,3,5
