Player;Team;Pos;player_score;Player_URL
Henrique;Valladolid;DF;0.12427631750372048;https://fbref.com/en/players/f28474a4/Henrique
Raúl Chasco;Valladolid;DF;0.12200953752473376;https://fbref.com/en/players/61d964b8/Raul-Chasco
Arnau Rafús;Valladolid;GK;0.028251270094084617;https://fbref.com/en/players/05d950c4/Arnau-Rafus
Mario Maroto;Valladolid;MF;0.049974316522732314;https://fbref.com/en/players/b518c5ab/Mario-Maroto
Adrian Baquerin;Valladolid;FW;0.04383187393942432;https://fbref.com/en/players/218bc8d2/Adrian-Baquerin
Kenedy;Valladolid;MF;0.0;https://fbref.com/en/players/5eebbfdf/Kenedy
Bradley Barcola;Paris S-G;FW;0.514573655312604;https://fbref.com/en/players/a0d55a09/Bradley-Barcola
Gianluigi Donnarumma;Paris S-G;GK;0.6351102222769397;https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma
Achraf Hakimi;Paris S-G;DF;0.8206467460632793;https://fbref.com/en/players/e42d61c7/Achraf-Hakimi
Willian Pacho;Paris S-G;DF;0.8659497368064892;https://fbref.com/en/players/ecbe2839/Willian-Pacho
Warren Zaïre-Emery;Paris S-G;MF;0.3798583740221756;https://fbref.com/en/players/6b9960cf/Warren-Zaire-Emery
Lucas Beraldo;Paris S-G;DF;0.7666828483391154;https://fbref.com/en/players/b8aedf06/Lucas-Beraldo
João Neves;Paris S-G;MF;0.6977084250104084;https://fbref.com/en/players/c2a15a27/Joao-Neves
Fabián Ruiz Peña;Paris S-G;MF;0.5129856903572844;https://fbref.com/en/players/c0c7ff58/Fabian-Ruiz-Pena
Vitinha;Paris S-G;MF;0.4104003748004392;https://fbref.com/en/players/3b029691/Vitinha
Ousmane Dembélé;Paris S-G;FW;0.7162697816027527;https://fbref.com/en/players/b19db005/Ousmane-Dembele
Marquinhos;Paris S-G;DF;0.6943816043155611;https://fbref.com/en/players/d5f2f82b/Marquinhos
Nuno Mendes;Paris S-G;DF;0.7252714893148644;https://fbref.com/en/players/f20e4cc9/Nuno-Mendes
Lee Kang-in;Paris S-G;FW;0.2966881486927406;https://fbref.com/en/players/8455ad90/Lee-Kang-in
Désiré Doué;Paris S-G;FW;0.27250504582960994;https://fbref.com/en/players/9e7483ff/Desire-Doue
Gonçalo Ramos;Paris S-G;FW;0.18052903326930542;https://fbref.com/en/players/f63cda26/Goncalo-Ramos
Khvicha Kvaratskhelia;Paris S-G;FW;0.11724831469921511;https://fbref.com/en/players/dea88efd/Khvicha-Kvaratskhelia
Matvei Safonov;Paris S-G;GK;0.27880927145654266;https://fbref.com/en/players/d97b252e/Matvei-Safonov
Lucas Hernández;Paris S-G;DF;0.6638979322512507;https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez
Marco Asensio;Paris S-G;FW;0.08270004232108505;https://fbref.com/en/players/45af8a54/Marco-Asensio
Senny Mayulu;Paris S-G;MF;0.18308022406354146;https://fbref.com/en/players/bac89b96/Senny-Mayulu
Milan Škriniar;Paris S-G;DF;0.6294900196314566;https://fbref.com/en/players/30f5ffa9/Milan-Skriniar
Ibrahim Mbaye;Paris S-G;FW;0.061324638226068505;https://fbref.com/en/players/201b4ee4/Ibrahim-Mbaye
Randal Kolo Muani;Paris S-G;FW;0.06391790121087627;https://fbref.com/en/players/c0b3669f/Randal-Kolo-Muani
Yoram Zague;Paris S-G;DF;0.6202197932480131;https://fbref.com/en/players/5ce497e2/Yoram-Zague
Axel Tapé;Paris S-G;DF;0.6109495668645695;https://fbref.com/en/players/75cde619/Axel-Tape
Noham Kamara;Paris S-G;DF;0.6062129004390996;https://fbref.com/en/players/1a7cfdea/Noham-Kamara
Presnel Kimpembe;Paris S-G;DF;0.6039461204601129;https://fbref.com/en/players/aef6e670/Presnel-Kimpembe
Gerónimo Rulli;Marseille;GK;0.9142437100264243;https://fbref.com/en/players/625c144a/Geronimo-Rulli
Mason Greenwood;Marseille;FW;0.5968580798939702;https://fbref.com/en/players/58eee997/Mason-Greenwood
Luis Henrique;Marseille;DF;0.48562010787820403;https://fbref.com/en/players/f36d5624/Luis-Henrique
Pierre Højbjerg;Marseille;MF;0.7826654815779515;https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg
Adrien Rabiot;Marseille;MF;0.6768866557960571;https://fbref.com/en/players/8794e251/Adrien-Rabiot
Michael Amir Murillo;Marseille;DF;0.5758524852661557;https://fbref.com/en/players/349cae8f/Michael-Amir-Murillo
Leonardo Balerdi;Marseille;DF;0.6487630486921997;https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
Geoffrey Kondogbia;Marseille;DF;0.6129333907999297;https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia
Quentin Merlin;Marseille;DF;0.5181674534540046;https://fbref.com/en/players/0bfca6a1/Quentin-Merlin
Valentin Rongier;Marseille;MF;0.5863240097631737;https://fbref.com/en/players/ed45c4a5/Valentin-Rongier
Derek Cornelius;Marseille;DF;0.5251708998584613;https://fbref.com/en/players/577744b8/Derek-Cornelius
Neal Maupay;Marseille;FW;0.1857005476969284;https://fbref.com/en/players/4bcf39f6/Neal-Maupay
Amine Gouiri;Marseille;FW;0.29626565293741786;https://fbref.com/en/players/aad56ca3/Amine-Gouiri
Ulisses Garcia;Marseille;DF;0.48541700141070754;https://fbref.com/en/players/c952f633/Ulisses-Garcia
Lilian Brassier;Marseille;DF;0.4788197679412438;https://fbref.com/en/players/5b146df3/Lilian-Brassier
Amine Harit;Marseille;MF;0.20807808672205746;https://fbref.com/en/players/e7d59f4f/Amine-Harit
Ismaël Bennacer;Marseille;MF;0.2172110166149388;https://fbref.com/en/players/db092d3b/Ismael-Bennacer
Elye Wahi;Marseille;FW;0.0844335533554118;https://fbref.com/en/players/0d7b6576/Elye-Wahi
Pol Lirola;Marseille;DF;0.461936775750854;https://fbref.com/en/players/ff800ed8/Pol-Lirola
Bilal Nadir;Marseille;MF;0.06353068405371329;https://fbref.com/en/players/226673c2/Bilal-Nadir
Jon Rowe;Marseille;FW;0.1360375849271847;https://fbref.com/en/players/8c12f884/Jon-Rowe
Ismaël Koné;Marseille;MF;0.06388021012473986;https://fbref.com/en/players/e0220b70/Ismael-Kone
Amar Dedić;Marseille;DF;0.4458662094304502;https://fbref.com/en/players/bc6e544a/Amar-Dedic
Valentin Carboni;Marseille;MF;0.021330569626776055;https://fbref.com/en/players/707b98f1/Valentin-Carboni
Luiz Felipe;Marseille;DF;0.4295925366425499;https://fbref.com/en/players/15d0c248/Luiz-Felipe
Robinio Vaz;Marseille;FW;0.03627465429469599;https://fbref.com/en/players/74fb9321/Robinio-Vaz
Bamo Meïté;Marseille;DF;0.4225890902380932;https://fbref.com/en/players/04ac78d2/Bamo-Meite
Enzo Sternal;Marseille;FW;0.04383187393942432;https://fbref.com/en/players/c2e3ceb7/Enzo-Sternal
Darryl Bakola;Marseille;DF;0.42485587021707993;https://fbref.com/en/players/57de24a3/Darryl-Bakola
Emmanuel Koum Mbondo;Marseille;DF;0.4225890902380932;https://fbref.com/en/players/cb3c6ca9/Emmanuel-Koum-Mbondo
Faris Pemi Moumbagna;Marseille;FW;0.04383187393942432;https://fbref.com/en/players/58aae0a9/Faris-Pemi-Moumbagna
Keyliane Abdallah;Marseille;FW;0.04383187393942432;https://fbref.com/en/players/7310786d/Keyliane-Abdallah
Maghnes Akliouche;Monaco;FW;0.20426800192167388;https://fbref.com/en/players/b625b241/Maghnes-Akliouche
Thilo Kehrer;Monaco;DF;0.7922592365090508;https://fbref.com/en/players/51dbeea9/Thilo-Kehrer
Takumi Minamino;Monaco;MF;0.40939117307437956;https://fbref.com/en/players/f833a830/Takumi-Minamino
Denis Zakaria;Monaco;MF;0.7302988888493148;https://fbref.com/en/players/384d58d9/Denis-Zakaria
Vanderson;Monaco;DF;0.8773487345365394;https://fbref.com/en/players/ee45fd85/Vanderson
Lamine Camara;Monaco;MF;0.7257582395298618;https://fbref.com/en/players/19c2ffa4/Lamine-Camara
Wilfried Singo;Monaco;DF;0.8348892343382811;https://fbref.com/en/players/8b609c34/Wilfried-Singo
Caio Henrique Oliveira Silva;Monaco;DF;0.7397496928938875;https://fbref.com/en/players/30af8b93/Caio-Henrique-Oliveira-Silva
Breel Embolo;Monaco;FW;0.1677855387571185;https://fbref.com/en/players/0b4f388a/Breel-Embolo
Eliesse Ben Seghir;Monaco;MF;0.4835313925636867;https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir
Philipp Köhn;Monaco;GK;0.48554566755684087;https://fbref.com/en/players/ff74841d/Philipp-Kohn
Christian Mawissa;Monaco;DF;0.7656998050002244;https://fbref.com/en/players/2c70d915/Christian-Mawissa
Radosław Majecki;Monaco;GK;0.4283850872113226;https://fbref.com/en/players/20de219a/Radoslaw-Majecki
Mika Biereth;Monaco;FW;0.41676630281982313;https://fbref.com/en/players/a1d95db3/Mika-Biereth
Aleksandr Golovin;Monaco;MF;0.3346570212085695;https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin
Mohammed Salisu;Monaco;DF;0.7026687873601135;https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu
Soungoutou Magassa;Monaco;MF;0.3802079000932021;https://fbref.com/en/players/dfc5d4fa/Soungoutou-Magassa
Folarin Balogun;Monaco;FW;0.13194025823334904;https://fbref.com/en/players/31822f8c/Folarin-Balogun
Jordan Teze;Monaco;DF;0.6184243240391358;https://fbref.com/en/players/82e9b1bb/Jordan-Teze
George Ilenikhena;Monaco;FW;0.11336592599299973;https://fbref.com/en/players/78c3ad07/George-Ilenikhena
Kassoum Ouattara;Monaco;DF;0.6256308769110891;https://fbref.com/en/players/6620c21a/Kassoum-Ouattara
Almoatasem Al Musrati;Monaco;MF;0.1669986727767682;https://fbref.com/en/players/cd6a1a59/Almoatasem-Al-Musrati
Krépin Diatta;Monaco;DF;0.6464381096569629;https://fbref.com/en/players/8104e41e/Krepin-Diatta
Ismail Jakobs;Monaco;DF;0.6068873176767056;https://fbref.com/en/players/a0415710/Ismail-Jakobs
Saïmon Bouabré;Monaco;MF;0.0;https://fbref.com/en/players/f40e77d9/Saimon-Bouabre
Eliot Matazo;Monaco;MF;0.021330569626776055;https://fbref.com/en/players/15944afd/Eliot-Matazo
Lucas Michal;Monaco;FW;0.04080898608153299;https://fbref.com/en/players/0c7b1c91/Lucas-Michal
Mamadou Coulibaly;Monaco;MF;0.0;https://fbref.com/en/players/dacf856a/Mamadou-Coulibaly
Marcin Bułka;Nice;GK;0.9142487174371875;https://fbref.com/en/players/db87a2c4/Marcin-Bulka
Evann Guessand;Nice;FW;0.4387788895556257;https://fbref.com/en/players/b73f17f8/Evann-Guessand
Hicham Boudaoui;Nice;MF;0.5954361969260286;https://fbref.com/en/players/f9d5908e/Hicham-Boudaoui
Jonathan Clauss;Nice;DF;0.7985884469129556;https://fbref.com/en/players/5219ab4a/Jonathan-Clauss
Moïse Bombito;Nice;DF;0.6482337601028942;https://fbref.com/en/players/c2f23fc8/Moise-Bombito
Youssouf Ndayishimiye;Nice;DF;0.6579101994213308;https://fbref.com/en/players/65c55288/Youssouf-Ndayishimiye
Mohamed Ali Cho;Nice;FW;0.1470475684050449;https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
Dante;Nice;DF;0.6871426238441372;https://fbref.com/en/players/fd2bc67d/Dante
Melvin Bard;Nice;DF;0.7157983377009786;https://fbref.com/en/players/1ddbc7ca/Melvin-Bard
Pablo Rosario;Nice;MF;0.5275813192228485;https://fbref.com/en/players/1a6b7ea4/Pablo-Rosario
Gaëtan Laborde;Nice;FW;0.2897902523485516;https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde
Ali Abdi;Nice;DF;0.6622406529118078;https://fbref.com/en/players/ad7cdb35/Ali-Abdi
Tanguy Ndombele;Nice;MF;0.3555659424957507;https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele
Jeremie Boga;Nice;MF;0.14237174498357846;https://fbref.com/en/players/fe012aca/Jeremie-Boga
Baptiste Santamaria;Nice;MF;0.21799722082982184;https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria
Mohamed Abdelmoneim;Nice;DF;0.6136227410156035;https://fbref.com/en/players/bff15d74/Mohamed-Abdelmoneim
Badredine Bouanani;Nice;MF;0.2556537480488475;https://fbref.com/en/players/0400dd2f/Badredine-Bouanani
Sofiane Diop;Nice;MF;0.49916694882810675;https://fbref.com/en/players/19053e31/Sofiane-Diop
Tom Louchet;Nice;DF;0.6276296338245171;https://fbref.com/en/players/f999e9be/Tom-Louchet
Antoine Mendy;Nice;DF;0.5798567566348238;https://fbref.com/en/players/3322e296/Antoine-Mendy
Youssoufa Moukoko;Nice;FW;0.10170399943451794;https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko
Morgan Sanson;Nice;MF;0.13184936162081454;https://fbref.com/en/players/6e7f1353/Morgan-Sanson
Yael Nandjou;Nice;DF;0.5320512706086058;https://fbref.com/en/players/35f311ec/Yael-Nandjou
Bilal Brahimi;Nice;MF;0.0;https://fbref.com/en/players/02bcaf8e/Bilal-Brahimi
Amidou Doumbouya;Nice;DF;0.5178412713321956;https://fbref.com/en/players/c4d2da61/Amidou-Doumbouya
Terem Moffi;Nice;FW;0.03778609822364166;https://fbref.com/en/players/065dc209/Terem-Moffi
Victor Orakpo;Nice;FW;0.03929754215258732;https://fbref.com/en/players/cbfb7cd7/Victor-Orakpo
Jordan Lotomba;Nice;MF;0.0;https://fbref.com/en/players/fc4cf6a7/Jordan-Lotomba
Issiaga Camara;Nice;MF;0.03718912340237273;https://fbref.com/en/players/9a34200f/Issiaga-Camara
Rareş Ilie;Nice;MF;0.0053605170955910875;https://fbref.com/en/players/c9f49454/Rares-Ilie
Bernard Nguene;Nice;FW;0.04383187393942432;https://fbref.com/en/players/95915bb5/Bernard-Nguene
Lucas Chevalier;Lille;GK;0.9142553702296404;https://fbref.com/en/players/b3d76d84/Lucas-Chevalier
Bafodé Diakité;Lille;DF;0.7195729123509926;https://fbref.com/en/players/1bfb6fef/Bafode-Diakite
Benjamin André;Lille;MF;0.901072912311832;https://fbref.com/en/players/ef9c1c95/Benjamin-Andre
Alexsandro Ribeiro;Lille;DF;0.7100995795000526;https://fbref.com/en/players/102c9665/Alexsandro-Ribeiro
Jonathan David;Lille;FW;0.5076755078662581;https://fbref.com/en/players/ce50fd99/Jonathan-David
Thomas Meunier;Lille;DF;0.779321617674634;https://fbref.com/en/players/e162b013/Thomas-Meunier
Gabriel Gudmundsson;Lille;DF;0.674066815140286;https://fbref.com/en/players/d5d22a58/Gabriel-Gudmundsson
Aïssa Mandi;Lille;DF;0.6557294688408957;https://fbref.com/en/players/fbd6378b/Aissa-Mandi
Hákon Arnar Haraldsson;Lille;MF;0.3720905509164185;https://fbref.com/en/players/e2ae54db/Hakon-Arnar-Haraldsson
André Gomes;Lille;MF;0.1333439348562474;https://fbref.com/en/players/1961b2aa/Andre-Gomes
Ngal'Ayel Mukau;Lille;MF;0.26841753237490734;https://fbref.com/en/players/bb461b8a/NgalAyel-Mukau
Mitchel Bakker;Lille;FW;0.14057191671402172;https://fbref.com/en/players/a8567629/Mitchel-Bakker
Edon Zhegrova;Lille;FW;0.1805214019472306;https://fbref.com/en/players/34a88e3e/Edon-Zhegrova
Rémy Cabella;Lille;FW;0.02461297883837117;https://fbref.com/en/players/148e136f/Remy-Cabella
Osame Sahraoui;Lille;FW;0.1528784061332073;https://fbref.com/en/players/6f9fa232/Osame-Sahraoui
Ayyoub Bouaddi;Lille;MF;0.295666112875216;https://fbref.com/en/players/8006228f/Ayyoub-Bouaddi
Matias Fernandez-Pardo;Lille;FW;0.18829355957957922;https://fbref.com/en/players/0cdb6a2a/Matias-Fernandez-Pardo
Angel Gomes;Lille;MF;0.08714841012084334;https://fbref.com/en/players/645a3363/Angel-Gomes
Ismaily;Lille;DF;0.6392526895854989;https://fbref.com/en/players/cf182add/Ismaily
Chuba Akpom;Lille;FW;0.0760094526424416;https://fbref.com/en/players/e2b384d2/Chuba-Akpom
Tiago Santos;Lille;DF;0.576221671945388;https://fbref.com/en/players/3eeebc87/Tiago-Santos
Mohamed Lamine Bayo;Lille;FW;0.10170399943451794;https://fbref.com/en/players/01870104/Mohamed-Lamine-Bayo
Nabil Bentaleb;Lille;MF;0.08474975492490106;https://fbref.com/en/players/3189f61a/Nabil-Bentaleb
Ethan Mbappé;Lille;MF;0.021330569626776055;https://fbref.com/en/players/d595de71/Ethan-Mbappe
Younes Lachaab;Lille;MF;0.015970052531184966;https://fbref.com/en/players/fdfe71e8/Younes-Lachaab
Ousmane Toure;Lille;DF;0.5556175456670108;https://fbref.com/en/players/2a0f917e/Ousmane-Toure
Aaron Malouda;Lille;FW;0.04383187393942432;https://fbref.com/en/players/4fe2648c/Aaron-Malouda
Andrey Santos;Strasbourg;MF;1.0;https://fbref.com/en/players/dd745366/Andrey-Santos
Đorđe Petrović;Strasbourg;GK;0.8285173438260285;https://fbref.com/en/players/0cf321c8/Djordje-Petrovic
Ismaël Doukouré;Strasbourg;DF;0.5739516269339197;https://fbref.com/en/players/0512a60a/Ismael-Doukoure
Guela Doué;Strasbourg;DF;0.6639808978543749;https://fbref.com/en/players/b4ef3fb5/Guela-Doue
Diego Moreira;Strasbourg;DF;0.6371857510415271;https://fbref.com/en/players/12de1b0d/Diego-Moreira
Dilane Bakwa;Strasbourg;MF;0.5635539392565195;https://fbref.com/en/players/2b5a35e5/Dilane-Bakwa
Emanuel Emegha;Strasbourg;FW;0.38157346758098937;https://fbref.com/en/players/a0c590b9/Emanuel-Emegha
Habib Diarra;Strasbourg;MF;0.4275519130945919;https://fbref.com/en/players/6d0fe035/Habib-Diarra
Mamadou Sarr;Strasbourg;DF;0.5714817404874364;https://fbref.com/en/players/61f80c89/Mamadou-Sarr
Sebastian Nanasi;Strasbourg;MF;0.39012476237678084;https://fbref.com/en/players/ce747d2a/Sebastian-Nanasi
Félix Lemaréchal;Strasbourg;MF;0.4630113738345521;https://fbref.com/en/players/8ca9415f/Felix-Lemarechal
Valentín Barco;Strasbourg;MF;0.2547346362840764;https://fbref.com/en/players/b9f282ec/Valentin-Barco
Saidou Sow;Strasbourg;DF;0.4995867093988751;https://fbref.com/en/players/f6b94e8d/Saidou-Sow
Abakar Sylla;Strasbourg;DF;0.5033078434868625;https://fbref.com/en/players/29c91632/Abakar-Sylla
Sekou Mara;Strasbourg;FW;0.07816545943209109;https://fbref.com/en/players/3544641e/Sekou-Mara
Andrew Omobamidele;Strasbourg;DF;0.4641632644415982;https://fbref.com/en/players/c393a6c4/Andrew-Omobamidele
Guimissongui Ouattara;Strasbourg;DF;0.4641632644415982;https://fbref.com/en/players/d028b5e5/Guimissongui-Ouattara
Karl-Johan Johnsson;Strasbourg;GK;0.08542979933429129;https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson
Caleb Wiley;Strasbourg;DF;0.4361494788237713;https://fbref.com/en/players/64796fe0/Caleb-Wiley
Junior Mwanga;Strasbourg;MF;0.06946372473150755;https://fbref.com/en/players/ee158be5/Junior-Mwanga
Samuel Amo-Ameyaw;Strasbourg;DF;0.4334764859097914;https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw
Marvin Senaya;Strasbourg;DF;0.45715981803714145;https://fbref.com/en/players/1d383c10/Marvin-Senaya
Jérémy Sebas;Strasbourg;FW;0.03325176643680466;https://fbref.com/en/players/0b6911e4/Jeremy-Sebas
Pape Daouda Diongue;Strasbourg;MF;0.05805866820253392;https://fbref.com/en/players/d4925a40/Pape-Daouda-Diongue
Eduard Sobol;Strasbourg;DF;0.4266761459728311;https://fbref.com/en/players/2ccd89a3/Eduard-Sobol
Milos Lukovic;Strasbourg;FW;0.04383187393942432;https://fbref.com/en/players/b1c7a35e/Milos-Lukovic
Nordine Kandil;Strasbourg;MF;0.0;https://fbref.com/en/players/c5908bc4/Nordine-Kandil
Thomas Delaine;Strasbourg;DF;0.42420625952634794;https://fbref.com/en/players/8332db56/Thomas-Delaine
Óscar Perea;Strasbourg;MF;0.0;https://fbref.com/en/players/57bc72ea/Oscar-Perea
Karol Fila;Strasbourg;MF;0.0;https://fbref.com/en/players/50ac8941/Karol-Fila
Lucas Perri;Lyon;GK;0.8856719717567216;https://fbref.com/en/players/5dbd461a/Lucas-Perri
Moussa Niakhate;Lyon;DF;0.6194571144587413;https://fbref.com/en/players/00242715/Moussa-Niakhate
Corentin Tolisso;Lyon;MF;0.6660541228492867;https://fbref.com/en/players/652d4c37/Corentin-Tolisso
Clinton Mata;Lyon;DF;0.7327308957350288;https://fbref.com/en/players/55abe554/Clinton-Mata
Nemanja Matić;Lyon;MF;0.36457234382878206;https://fbref.com/en/players/eb7822d7/Nemanja-Matic
Alexandre Lacazette;Lyon;FW;0.3835145363830185;https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette
Rayan Cherki;Lyon;FW;0.400548406019065;https://fbref.com/en/players/b34c63a5/Rayan-Cherki
Nicolás Tagliafico;Lyon;DF;0.6777514656733822;https://fbref.com/en/players/f0661424/Nicolas-Tagliafico
Ainsley Maitland-Niles;Lyon;DF;0.6557255941225292;https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles
Jordan Veretout;Lyon;MF;0.1751945232121581;https://fbref.com/en/players/4a56052c/Jordan-Veretout
Duje Ćaleta-Car;Lyon;DF;0.5475620833701802;https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car
Malick Fofana;Lyon;FW;0.23191074663354022;https://fbref.com/en/players/8236f673/Malick-Fofana
Georges Mikautadze;Lyon;FW;0.39624352155752685;https://fbref.com/en/players/4788cb6b/Georges-Mikautadze
Ernest Nuamah;Lyon;FW;0.1418684226553471;https://fbref.com/en/players/234a703c/Ernest-Nuamah
Abner;Lyon;DF;0.5181265524798773;https://fbref.com/en/players/7f9c5d2d/Abner
Sael Kumbedi;Lyon;DF;0.5187358718823669;https://fbref.com/en/players/c385bf49/Sael-Kumbedi
Tanner Tessmann;Lyon;MF;0.2974979574147202;https://fbref.com/en/players/ac277993/Tanner-Tessmann
Saïd Benrahma;Lyon;FW;0.08615255505205995;https://fbref.com/en/players/5a04fd92/Said-Benrahma
Thiago Almada;Lyon;MF;0.24243187678463138;https://fbref.com/en/players/27f33438/Thiago-Almada
Maxence Caqueret;Lyon;MF;0.13323243610065913;https://fbref.com/en/players/f81ef10d/Maxence-Caqueret
Gift Orban;Lyon;FW;0.10602339323373468;https://fbref.com/en/players/de17db90/Gift-Orban
Rémy Descamps;Lyon;GK;0.028263266573947957;https://fbref.com/en/players/477e50ce/Remy-Descamps
Wilfried Zaha;Lyon;FW;0.04232043001047866;https://fbref.com/en/players/b2bc3b1f/Wilfried-Zaha
Orel Mangala;Lyon;MF;0.0;https://fbref.com/en/players/a572e291/Orel-Mangala
Mama Samba Baldé;Lyon;FW;0.04232043001047866;https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde
Alejandro Rodriguez;Lyon;MF;0.0;https://fbref.com/en/players/fbe1cf6b/Alejandro-Rodriguez
